date,open,high,low,close,value
2014/7/9,625.22 ,627.00 ,622.60 ,624.51 ,8118679451 
2014/7/10,624.83 ,626.12 ,612.35 ,616.76 ,8020234277 
2014/7/11,616.66 ,632.09 ,615.77 ,632.00 ,8220889623 
2014/7/12,631.88 ,636.66 ,626.98 ,633.71 ,8245635914 
2014/7/13,634.22 ,634.73 ,624.91 ,626.50 ,8154265678 
2014/7/14,626.56 ,627.34 ,617.32 ,619.32 ,8062877468 
2014/7/15,620.00 ,625.14 ,619.64 ,621.59 ,8094883399 
2014/7/16,622.01 ,623.09 ,615.33 ,616.80 ,8034806880 
2014/7/17,616.54 ,626.29 ,608.40 ,623.09 ,8119394873 
2014/7/18,622.37 ,629.21 ,620.47 ,628.78 ,8196212862 
2014/7/19,629.17 ,629.17 ,624.60 ,628.52 ,8195599907 
2014/7/20,628.56 ,628.56 ,622.78 ,623.90 ,8137808455 
2014/7/21,623.95 ,624.09 ,619.11 ,622.21 ,8118204691 
2014/7/22,622.27 ,624.30 ,620.96 ,621.55 ,8111799946 
2014/7/23,621.12 ,624.43 ,618.29 ,619.41 ,8086153118 
2014/7/24,619.50 ,620.43 ,595.57 ,601.73 ,7857489687 
2014/7/25,601.51 ,607.07 ,597.23 ,601.09 ,7851574790 
2014/7/26,601.54 ,602.09 ,593.96 ,595.81 ,7784669228 
2014/7/27,595.67 ,598.94 ,593.43 ,593.85 ,7761289329 
2014/7/28,594.14 ,594.57 ,575.18 ,585.69 ,7656826297 
2014/7/29,585.55 ,588.39 ,581.70 ,584.72 ,7646390353 
2014/7/30,584.74 ,585.12 ,564.90 ,567.29 ,7420859009 
2014/7/31,567.37 ,586.23 ,564.51 ,586.23 ,7670841007 
2014/8/1,586.20 ,597.92 ,583.63 ,594.92 ,7786796032 
2014/8/2,594.90 ,594.91 ,586.16 ,589.33 ,7716181169 
2014/8/3,588.89 ,589.15 ,581.65 ,586.67 ,7683520602 
2014/8/4,586.23 ,591.95 ,583.74 ,588.78 ,7713117798 
2014/8/5,589.01 ,589.86 ,584.10 ,585.44 ,7671275262 
2014/8/6,585.95 ,587.49 ,583.10 ,584.65 ,7663383046 
2014/8/7,584.65 ,591.10 ,584.05 ,588.87 ,7721014780 
2014/8/8,588.88 ,598.12 ,588.79 ,592.58 ,7771958458 
2014/8/9,592.47 ,592.47 ,587.63 ,589.37 ,7732619577 
2014/8/10,589.17 ,594.46 ,587.94 ,591.06 ,7757394871 
2014/8/11,591.28 ,591.51 ,574.05 ,576.37 ,7567178700 
2014/8/12,576.51 ,576.95 ,566.59 ,569.64 ,7481336243 
2014/8/13,570.38 ,573.03 ,532.67 ,546.66 ,7181459812 
2014/8/14,546.18 ,546.24 ,498.73 ,505.97 ,6649282620 
2014/8/15,511.14 ,518.18 ,487.93 ,497.01 ,6533519507 
2014/8/16,497.83 ,521.47 ,487.74 ,519.71 ,6833965310 
2014/8/17,519.14 ,520.19 ,483.63 ,491.80 ,6468997661 
2014/8/18,491.51 ,499.37 ,443.85 ,461.46 ,6072259848 
2014/8/19,461.48 ,485.71 ,455.54 ,485.24 ,6387510426 
2014/8/20,485.07 ,518.28 ,467.51 ,511.98 ,6741573447 
2014/8/21,510.45 ,531.90 ,510.45 ,517.24 ,6812929386 
2014/8/22,517.58 ,521.48 ,501.27 ,514.04 ,6772889206 
2014/8/23,513.39 ,514.30 ,492.11 ,498.08 ,6564528885 
2014/8/24,498.29 ,512.89 ,497.35 ,508.29 ,6700963067 
2014/8/25,508.22 ,508.22 ,499.23 ,502.50 ,6626339378 
2014/8/26,502.54 ,512.69 ,502.54 ,511.57 ,6748171027 
2014/8/27,512.19 ,520.71 ,510.92 ,511.15 ,6744868296 
2014/8/28,510.88 ,516.16 ,506.88 ,507.82 ,6703031046 
2014/8/29,508.42 ,511.70 ,503.82 ,508.52 ,6714458468 
2014/8/30,508.59 ,509.31 ,501.64 ,504.25 ,6660385523 
2014/8/31,502.90 ,504.88 ,474.81 ,477.76 ,6312801960 
2014/9/1,477.79 ,485.31 ,471.91 ,474.88 ,6276309535 
2014/9/2,474.48 ,482.99 ,472.32 ,477.43 ,6311703012 
2014/9/3,476.87 ,481.71 ,476.21 ,477.59 ,6315859936 
2014/9/4,477.68 ,493.93 ,477.09 ,489.66 ,6477467310 
2014/9/5,489.67 ,490.64 ,481.61 ,483.34 ,6395641762 
2014/9/6,483.34 ,488.60 ,483.00 ,484.83 ,6417500778 
2014/9/7,485.13 ,488.07 ,482.28 ,482.28 ,6385589802 
2014/9/8,481.81 ,489.83 ,468.79 ,474.60 ,6285637995 
2014/9/9,474.88 ,477.38 ,467.78 ,475.26 ,6296101902 
2014/9/10,475.48 ,487.47 ,475.14 ,479.36 ,6352285708 
2014/9/11,479.62 ,482.35 ,474.61 ,479.75 ,6359504769 
2014/9/12,479.58 ,479.63 ,473.01 ,477.75 ,6334873398 
2014/9/13,477.79 ,482.12 ,475.10 ,479.00 ,6353614254 
2014/9/14,479.12 ,479.85 ,476.12 ,477.89 ,6340778582 
2014/9/15,477.77 ,478.62 ,474.02 ,475.37 ,6309195218 
2014/9/16,474.86 ,475.64 ,465.13 ,466.06 ,6187570806 
2014/9/17,465.86 ,468.17 ,452.42 ,457.33 ,6073910021 
2014/9/18,456.86 ,456.86 ,413.10 ,424.44 ,5638918842 
2014/9/19,424.10 ,427.83 ,384.53 ,394.80 ,5246779621 
2014/9/20,394.67 ,423.30 ,389.88 ,408.90 ,5436072002 
2014/9/21,408.08 ,412.43 ,393.18 ,398.82 ,5303651275 
2014/9/22,399.10 ,406.92 ,397.13 ,402.15 ,5349637034 
2014/9/23,402.09 ,441.56 ,396.20 ,435.79 ,5798754889 
2014/9/24,435.75 ,436.11 ,421.13 ,423.20 ,5632911451 
2014/9/25,423.16 ,423.52 ,409.47 ,411.57 ,5479902023 
2014/9/26,411.43 ,414.94 ,400.01 ,404.42 ,5386071486 
2014/9/27,403.56 ,406.62 ,397.37 ,399.52 ,5322075836 
2014/9/28,399.47 ,401.02 ,374.33 ,377.18 ,5025729375 
2014/9/29,376.93 ,385.21 ,372.24 ,375.47 ,5004177243 
2014/9/30,376.09 ,390.98 ,373.44 ,386.94 ,5158621325 
2014/10/1,387.43 ,391.38 ,380.78 ,383.61 ,5115688242 
2014/10/2,383.99 ,385.50 ,372.95 ,375.07 ,5003085408 
2014/10/3,375.18 ,377.70 ,357.86 ,359.51 ,4796851775 
2014/10/4,359.89 ,364.49 ,325.89 ,328.87 ,4389218291 
2014/10/5,328.92 ,341.80 ,289.30 ,320.51 ,4279040870 
2014/10/6,320.39 ,345.13 ,302.56 ,330.08 ,4408130777 
2014/10/7,330.58 ,339.25 ,320.48 ,336.19 ,4490819565 
2014/10/8,336.12 ,354.36 ,327.19 ,352.94 ,4715887222 
2014/10/9,352.75 ,382.73 ,347.69 ,365.03 ,4878718500 
2014/10/10,364.69 ,375.07 ,352.96 ,361.56 ,4833830847 
2014/10/11,361.36 ,367.19 ,355.95 ,362.30 ,4844961125 
2014/10/12,362.61 ,379.43 ,356.14 ,378.55 ,5063689090 
2014/10/13,377.92 ,397.23 ,368.90 ,390.41 ,5223924767 
2014/10/14,391.69 ,411.70 ,391.32 ,400.87 ,5365153884 
2014/10/15,400.95 ,402.23 ,388.77 ,394.77 ,5285043276 
2014/10/16,394.52 ,398.81 ,373.07 ,382.56 ,5122903035 
2014/10/17,382.76 ,385.48 ,375.39 ,383.76 ,5140342471 
2014/10/18,383.98 ,395.16 ,378.97 ,391.44 ,5244892214 
2014/10/19,391.25 ,393.94 ,386.46 ,389.55 ,5220783140 
2014/10/20,389.23 ,390.08 ,378.25 ,382.85 ,5132276503 
2014/10/21,382.42 ,392.65 ,380.83 ,386.48 ,5182426851 
2014/10/22,386.12 ,388.58 ,382.25 ,383.16 ,5139461096 
2014/10/23,382.96 ,385.05 ,356.45 ,358.42 ,4808952572 
2014/10/24,358.59 ,364.35 ,353.30 ,358.35 ,4809419914 
2014/10/25,358.61 ,359.86 ,342.88 ,347.27 ,4662139220 
2014/10/26,347.49 ,359.22 ,343.93 ,354.70 ,4763036253 
2014/10/27,354.78 ,358.63 ,349.81 ,352.99 ,4741410021 
2014/10/28,353.21 ,359.98 ,352.68 ,357.62 ,4804812401 
2014/10/29,357.09 ,357.83 ,335.34 ,335.59 ,4510175245 
2014/10/30,335.71 ,350.91 ,335.07 ,345.30 ,4642194094 
2014/10/31,345.01 ,348.05 ,337.14 ,338.32 ,4549893052 
2014/11/1,338.65 ,340.53 ,321.05 ,325.75 ,4382113991 
2014/11/2,326.08 ,329.05 ,320.63 ,325.89 ,4385292372 
2014/11/3,325.57 ,334.00 ,325.48 ,327.55 ,4409040617 
2014/11/4,327.16 ,331.77 ,325.08 ,330.49 ,4449934321 
2014/11/5,330.68 ,343.37 ,330.68 ,339.49 ,4572205935 
2014/11/6,339.46 ,352.97 ,338.42 ,349.29 ,4705591219 
2014/11/7,349.82 ,352.73 ,341.78 ,342.42 ,4614264695 
2014/11/8,342.15 ,347.03 ,342.15 ,345.49 ,4656988222 
2014/11/9,345.38 ,363.63 ,344.26 ,363.26 ,4897961165 
2014/11/10,362.27 ,374.82 ,357.56 ,366.92 ,4948658123 
2014/11/11,365.86 ,371.31 ,363.73 ,367.70 ,4960242320 
2014/11/12,367.98 ,429.72 ,367.98 ,423.56 ,5715426244 
2014/11/13,427.27 ,457.09 ,401.12 ,420.73 ,5678828589 
2014/11/14,418.42 ,419.25 ,384.79 ,397.82 ,5371040273 
2014/11/15,399.65 ,405.53 ,371.01 ,376.13 ,5079582132 
2014/11/16,374.73 ,390.80 ,374.60 ,387.88 ,5239694300 
2014/11/17,388.35 ,410.20 ,377.50 ,387.41 ,5234695637 
2014/11/18,387.79 ,392.40 ,371.12 ,375.20 ,5071157408 
2014/11/19,373.90 ,386.48 ,373.90 ,380.55 ,5144903809 
2014/11/20,380.31 ,382.02 ,356.78 ,357.84 ,4839043482 
2014/11/21,357.88 ,357.88 ,344.11 ,350.85 ,4745605133 
2014/11/22,351.60 ,364.84 ,350.88 ,352.92 ,4774989954 
2014/11/23,353.17 ,370.85 ,353.17 ,367.57 ,4974540006 
2014/11/24,366.95 ,387.21 ,366.67 ,376.90 ,5102174795 
2014/11/25,376.89 ,394.70 ,374.78 ,375.35 ,5082390210 
2014/11/26,376.02 ,377.70 ,365.82 ,368.37 ,4989166443 
2014/11/27,370.50 ,373.99 ,368.28 ,369.67 ,5008058116 
2014/11/28,369.37 ,382.84 ,358.45 ,376.45 ,5101280353 
2014/11/29,376.15 ,387.60 ,372.14 ,375.49 ,5089799280 
2014/11/30,375.51 ,382.53 ,373.31 ,378.05 ,5125958175 
2014/12/1,378.25 ,383.66 ,376.67 ,379.24 ,5143434464 
2014/12/2,379.25 ,384.04 ,377.86 ,381.32 ,5172928823 
2014/12/3,381.72 ,383.03 ,374.35 ,375.01 ,5088491940 
2014/12/4,375.72 ,378.65 ,367.76 ,369.60 ,5016487250 
2014/12/5,369.44 ,379.19 ,365.76 ,376.85 ,5116358331 
2014/12/6,376.76 ,378.45 ,370.95 ,374.79 ,5089542822 
2014/12/7,374.84 ,376.29 ,373.27 ,375.10 ,5094943517 
2014/12/8,374.96 ,376.03 ,361.89 ,361.91 ,4917302822 
2014/12/9,361.89 ,363.07 ,344.95 ,352.22 ,4786893958 
2014/12/10,352.20 ,352.38 ,346.36 ,346.36 ,4708572401 
2014/12/11,344.34 ,361.36 ,338.76 ,350.51 ,4766084199 
2014/12/12,350.83 ,352.98 ,349.29 ,352.54 ,4795055945 
2014/12/13,352.38 ,352.38 ,346.59 ,347.38 ,4726102586 
2014/12/14,346.73 ,353.32 ,345.42 ,351.63 ,4785245608 
2014/12/15,351.36 ,351.82 ,344.93 ,345.35 ,4700905209 
2014/12/16,345.67 ,345.86 ,327.06 ,327.06 ,4453202603 
2014/12/17,326.86 ,333.95 ,315.15 ,319.78 ,4355021350 
2014/12/18,319.79 ,323.71 ,304.23 ,311.40 ,4241890806 
2014/12/19,311.18 ,318.53 ,306.77 ,317.84 ,4330801581 
2014/12/20,317.62 ,330.33 ,316.04 ,329.96 ,4496945577 
2014/12/21,329.54 ,329.63 ,318.90 ,320.84 ,4373820008 
2014/12/22,321.07 ,334.12 ,320.42 ,331.89 ,4525705359 
2014/12/23,332.02 ,336.29 ,329.60 ,334.57 ,4563595537 
2014/12/24,334.39 ,334.74 ,321.36 ,322.53 ,4400637769 
2014/12/25,322.29 ,322.67 ,316.96 ,319.01 ,4353789283 
2014/12/26,319.15 ,331.42 ,316.63 ,327.92 ,4476703675 
2014/12/27,327.58 ,328.91 ,312.63 ,315.86 ,4313267197 
2014/12/28,316.16 ,320.03 ,311.08 ,317.24 ,4333389568 
2014/12/29,317.70 ,320.27 ,312.31 ,312.67 ,4272268163 
2014/12/30,312.72 ,314.81 ,309.37 ,310.74 ,4247060095 
2014/12/31,310.91 ,320.19 ,310.21 ,320.19 ,4377510595 
2015/1/1,320.43 ,320.43 ,314.00 ,314.25 ,4297535768 
2015/1/2,314.08 ,315.84 ,313.57 ,315.03 ,4309551126 
2015/1/3,314.85 ,315.15 ,281.08 ,281.08 ,3846269872 
2015/1/4,281.15 ,287.23 ,257.61 ,264.20 ,3616320975 
2015/1/5,265.08 ,278.34 ,265.08 ,274.47 ,3758098008 
2015/1/6,274.61 ,287.55 ,272.70 ,286.19 ,3919623080 
2015/1/7,286.08 ,298.75 ,283.08 ,294.34 ,4032255015 
2015/1/8,294.14 ,294.14 ,282.17 ,283.35 ,3882766766 
2015/1/9,282.38 ,291.11 ,280.53 ,290.41 ,3980426431 
2015/1/10,287.30 ,288.13 ,273.97 ,274.80 ,3767535599 
2015/1/11,274.61 ,279.64 ,265.04 ,265.66 ,3643307731 
2015/1/12,266.15 ,272.20 ,265.20 ,267.80 ,3673551884 
2015/1/13,267.39 ,268.28 ,219.91 ,225.86 ,3099004902 
2015/1/14,223.89 ,223.89 ,171.51 ,178.10 ,2444379076 
2015/1/15,176.90 ,229.07 ,176.90 ,209.84 ,2880801385 
2015/1/16,209.07 ,221.59 ,199.77 ,208.10 ,2857541182 
2015/1/17,207.83 ,211.73 ,194.88 ,199.26 ,2736875952 
2015/1/18,200.05 ,218.70 ,194.51 ,210.34 ,2889858038 
2015/1/19,211.47 ,216.73 ,207.32 ,214.86 ,2952759522 
2015/1/20,212.91 ,215.24 ,205.15 ,211.32 ,2904651464 
2015/1/21,211.38 ,227.79 ,211.21 ,226.90 ,3119680595 
2015/1/22,227.32 ,237.02 ,226.43 ,233.41 ,3209962696 
2015/1/23,233.52 ,234.85 ,225.20 ,232.88 ,3203436948 
2015/1/24,232.70 ,248.21 ,230.02 ,247.85 ,3410114481 
2015/1/25,247.35 ,255.07 ,243.89 ,253.72 ,3491686145 
2015/1/26,254.08 ,309.38 ,254.08 ,273.47 ,3764417376 
2015/1/27,273.17 ,275.48 ,250.65 ,263.48 ,3627760928 
2015/1/28,263.35 ,266.54 ,227.05 ,233.91 ,3221728839 
2015/1/29,233.35 ,238.71 ,220.71 ,233.51 ,3217149466 
2015/1/30,232.77 ,242.85 ,225.84 ,226.43 ,3120272355 
2015/1/31,226.44 ,233.50 ,216.31 ,217.46 ,2997692311 
2015/2/1,216.87 ,231.57 ,212.01 ,226.97 ,3129637468 
2015/2/2,226.49 ,242.18 ,222.66 ,238.23 ,3285797305 
2015/2/3,237.45 ,245.96 ,224.48 ,227.27 ,3135343874 
2015/2/4,227.51 ,230.06 ,221.11 ,226.85 ,3130520358 
2015/2/5,227.66 ,239.40 ,214.73 ,217.11 ,2996945966 
2015/2/6,216.92 ,230.51 ,216.23 ,222.27 ,3069076711 
2015/2/7,222.63 ,230.30 ,222.61 ,227.75 ,3145761023 
2015/2/8,227.69 ,229.44 ,221.08 ,223.41 ,3086537315 
2015/2/9,223.39 ,223.98 ,217.02 ,220.11 ,3041799140 
2015/2/10,220.28 ,221.81 ,215.33 ,219.84 ,3038850985 
2015/2/11,219.73 ,223.41 ,218.07 ,219.18 ,3030676475 
2015/2/12,219.21 ,222.20 ,217.61 ,221.76 ,3066996120 
2015/2/13,221.97 ,240.26 ,221.26 ,235.43 ,3256814719 
2015/2/14,235.53 ,259.81 ,235.53 ,257.32 ,3560717936 
2015/2/15,257.51 ,265.61 ,227.68 ,234.82 ,3250242178 
2015/2/16,234.82 ,239.52 ,229.02 ,233.84 ,3237573873 
2015/2/17,233.42 ,245.77 ,232.31 ,243.61 ,3373706168 
2015/2/18,243.78 ,244.25 ,232.34 ,236.33 ,3273812262 
2015/2/19,236.41 ,242.67 ,235.59 ,240.28 ,3329631566 
2015/2/20,240.25 ,247.10 ,239.30 ,243.78 ,3379032908 
2015/2/21,243.75 ,255.32 ,243.18 ,244.53 ,3390372210 
2015/2/22,244.54 ,246.39 ,233.85 ,235.98 ,3272629326 
2015/2/23,235.99 ,240.11 ,232.42 ,238.89 ,3313897879 
2015/2/24,239.00 ,239.90 ,236.40 ,238.74 ,3312489904 
2015/2/25,238.89 ,239.34 ,235.53 ,237.47 ,3295875814 
2015/2/26,237.34 ,237.71 ,234.26 ,236.43 ,3282272605 
2015/2/27,236.44 ,256.65 ,236.44 ,253.83 ,3524820596 
2015/2/28,253.52 ,254.69 ,249.48 ,254.26 ,3531776636 
2015/3/1,254.28 ,261.66 ,245.93 ,260.20 ,3615181538 
2015/3/2,260.36 ,276.30 ,258.31 ,275.67 ,3831178959 
2015/3/3,275.05 ,285.80 ,268.16 ,281.70 ,3916108523 
2015/3/4,281.99 ,284.23 ,268.13 ,273.09 ,3797385224 
2015/3/5,272.74 ,281.67 ,264.77 ,276.18 ,3841201000 
2015/3/6,275.60 ,277.61 ,270.02 ,272.72 ,3794156466 
2015/3/7,272.29 ,277.85 ,270.13 ,276.26 ,3844351385 
2015/3/8,276.43 ,277.86 ,272.57 ,274.35 ,3818877362 
2015/3/9,274.81 ,292.70 ,273.89 ,289.61 ,4032241702 
2015/3/10,289.86 ,300.04 ,289.74 ,291.76 ,4063305050 
2015/3/11,291.52 ,297.39 ,290.51 ,296.38 ,4128796573 
2015/3/12,296.13 ,297.09 ,292.41 ,294.35 ,4101535995 
2015/3/13,294.12 ,294.50 ,285.34 ,285.34 ,3976948638 
2015/3/14,284.44 ,286.34 ,280.98 ,281.89 ,3929758785 
2015/3/15,281.42 ,286.53 ,281.00 ,286.39 ,3993628668 
2015/3/16,285.68 ,294.11 ,285.68 ,290.59 ,4053198429 
2015/3/17,290.60 ,292.36 ,284.37 ,285.51 ,3983144494 
2015/3/18,285.07 ,285.34 ,249.87 ,256.30 ,3576671767 
2015/3/19,255.88 ,264.24 ,248.64 ,260.93 ,3642156965 
2015/3/20,260.96 ,264.85 ,259.16 ,261.75 ,3654506819 
2015/3/21,261.64 ,262.20 ,255.65 ,260.02 ,3631424642 
2015/3/22,259.92 ,269.75 ,259.59 ,267.96 ,3743193531 
2015/3/23,267.89 ,277.30 ,261.74 ,266.74 ,3727111341 
2015/3/24,266.58 ,267.00 ,244.15 ,245.60 ,3432718154 
2015/3/25,247.47 ,249.19 ,236.51 ,246.20 ,3442129496 
2015/3/26,246.28 ,254.35 ,244.90 ,248.53 ,3475701380 
2015/3/27,248.57 ,256.81 ,245.21 ,247.03 ,3455731911 
2015/3/28,246.98 ,254.21 ,246.98 ,252.80 ,3537377134 
2015/3/29,252.74 ,253.14 ,240.85 ,242.71 ,3397187115 
2015/3/30,242.88 ,249.24 ,239.21 ,247.53 ,3465419693 
2015/3/31,247.45 ,248.73 ,242.74 ,244.22 ,3420112896 
2015/4/1,244.22 ,247.54 ,241.16 ,247.27 ,3463619267 
2015/4/2,247.09 ,254.46 ,245.42 ,253.01 ,3544973232 
2015/4/3,253.07 ,256.04 ,251.88 ,254.32 ,3564354620 
2015/4/4,254.29 ,255.26 ,251.10 ,253.70 ,3556559216 
2015/4/5,253.76 ,260.67 ,251.94 ,260.60 ,3654268030 
2015/4/6,260.72 ,261.80 ,254.57 ,255.49 ,3583466919 
2015/4/7,255.27 ,255.80 ,252.21 ,253.18 ,3552014128 
2015/4/8,253.06 ,253.85 ,244.21 ,245.02 ,3438326345 
2015/4/9,244.75 ,246.12 ,239.40 ,243.68 ,3420248520 
2015/4/10,243.69 ,243.69 ,232.77 ,236.07 ,3314409567 
2015/4/11,236.02 ,239.54 ,234.18 ,236.55 ,3321976615 
2015/4/12,236.54 ,237.73 ,233.49 ,236.15 ,3317129018 
2015/4/13,235.95 ,236.93 ,222.00 ,224.59 ,3155548414 
2015/4/14,224.76 ,224.98 ,216.32 ,219.16 ,3080098939 
2015/4/15,219.07 ,223.83 ,218.65 ,223.83 ,3146465248 
2015/4/16,223.92 ,229.67 ,223.92 ,228.57 ,3213884952 
2015/4/17,228.57 ,228.91 ,221.94 ,222.88 ,3134573444 
2015/4/18,222.85 ,224.32 ,220.88 ,223.36 ,3142049362 
2015/4/19,223.46 ,226.35 ,222.37 ,222.60 ,3132226860 
2015/4/20,222.61 ,226.35 ,221.98 ,224.63 ,3161599719 
2015/4/21,224.62 ,235.27 ,224.30 ,235.27 ,3312299315 
2015/4/22,235.60 ,237.91 ,233.48 ,234.18 ,3297795229 
2015/4/23,234.05 ,236.48 ,233.20 ,236.46 ,3330762351 
2015/4/24,235.97 ,236.30 ,229.93 ,231.27 ,3258311725 
2015/4/25,231.24 ,232.56 ,226.34 ,226.39 ,3190508610 
2015/4/26,226.41 ,226.94 ,214.87 ,219.43 ,3093216938 
2015/4/27,219.43 ,233.30 ,218.02 ,229.29 ,3232938332 
2015/4/28,228.97 ,229.49 ,223.07 ,225.85 ,3185425042 
2015/4/29,225.59 ,227.04 ,223.43 ,225.81 ,3185479101 
2015/4/30,225.69 ,239.56 ,224.99 ,236.15 ,3332094504 
2015/5/1,235.94 ,238.97 ,232.08 ,232.08 ,3275574610 
2015/5/2,232.34 ,235.73 ,232.34 ,234.93 ,3316683008 
2015/5/3,234.88 ,243.24 ,234.08 ,240.36 ,3394161416 
2015/5/4,240.36 ,242.64 ,237.81 ,239.02 ,3375997790 
2015/5/5,238.85 ,239.20 ,232.05 ,236.12 ,3335976518 
2015/5/6,236.25 ,236.45 ,229.23 ,229.78 ,3247353903 
2015/5/7,229.66 ,239.10 ,228.57 ,237.33 ,3354923757 
2015/5/8,237.20 ,246.27 ,236.27 ,243.86 ,3448119178 
2015/5/9,243.77 ,247.80 ,239.64 ,241.83 ,3420193701 
2015/5/10,241.73 ,244.07 ,238.85 ,240.30 ,3399245238 
2015/5/11,240.30 ,244.27 ,239.38 ,242.16 ,3426529646 
2015/5/12,242.15 ,242.88 ,240.10 ,241.11 ,3412644998 
2015/5/13,241.40 ,243.70 ,235.04 ,236.38 ,3346584200 
2015/5/14,236.21 ,237.80 ,234.06 ,236.93 ,3355311496 
2015/5/15,236.96 ,238.75 ,236.79 ,237.60 ,3365752047 
2015/5/16,237.64 ,237.70 ,235.29 ,236.15 ,3345969203 
2015/5/17,236.01 ,238.02 ,236.01 ,236.80 ,3356176986 
2015/5/18,236.89 ,237.21 ,232.46 ,233.13 ,3304944920 
2015/5/19,233.04 ,234.15 ,231.82 ,231.95 ,3288950473 
2015/5/20,231.89 ,234.68 ,231.84 ,234.02 ,3319170901 
2015/5/21,234.02 ,236.24 ,233.84 ,235.34 ,3338890048 
2015/5/22,235.32 ,240.97 ,235.06 ,240.35 ,3410712372 
2015/5/23,240.29 ,241.02 ,238.69 ,238.87 ,3390435704 
2015/5/24,238.98 ,241.98 ,238.81 ,240.95 ,3420845884 
2015/5/25,240.93 ,241.02 ,236.64 ,237.11 ,3367127977 
2015/5/26,237.10 ,238.24 ,235.69 ,237.12 ,3368066799 
2015/5/27,237.07 ,238.64 ,236.70 ,237.28 ,3371257543 
2015/5/28,237.26 ,237.82 ,236.65 ,237.41 ,3373816958 
2015/5/29,237.38 ,237.52 ,235.73 ,237.10 ,3370295930 
2015/5/30,237.09 ,237.09 ,232.05 ,233.35 ,3317769214 
2015/5/31,233.13 ,233.25 ,229.54 ,230.19 ,3273756425 
2015/6/1,230.23 ,231.71 ,221.30 ,222.93 ,3171172508 
2015/6/2,222.89 ,226.42 ,222.42 ,225.80 ,3212962177 
2015/6/3,225.74 ,227.40 ,223.93 ,225.87 ,3214774292 
2015/6/4,225.77 ,226.58 ,224.05 ,224.32 ,3193504505 
2015/6/5,224.15 ,225.97 ,223.18 ,224.95 ,3203220875 
2015/6/6,225.01 ,225.72 ,224.38 ,225.62 ,3213722676 
2015/6/7,225.60 ,226.19 ,222.65 ,222.88 ,3175547196 
2015/6/8,222.88 ,229.46 ,222.84 ,228.49 ,3256350969 
2015/6/9,228.54 ,230.95 ,227.93 ,229.05 ,3265176585 
2015/6/10,228.99 ,229.78 ,228.01 ,228.80 ,3262644979 
2015/6/11,228.85 ,230.29 ,228.77 ,229.71 ,3276293900 
2015/6/12,229.71 ,231.06 ,229.31 ,229.98 ,3281061201 
2015/6/13,229.92 ,232.65 ,229.21 ,232.40 ,3316504361 
2015/6/14,232.44 ,234.86 ,232.00 ,233.54 ,3333657006 
2015/6/15,233.42 ,237.84 ,233.42 ,236.82 ,3381329191 
2015/6/16,236.76 ,251.74 ,236.12 ,250.90 ,3582987588 
2015/6/17,250.82 ,256.85 ,246.48 ,249.28 ,3560953387 
2015/6/18,249.43 ,252.11 ,244.13 ,249.01 ,3557986321 
2015/6/19,249.04 ,250.98 ,243.79 ,244.61 ,3495994564 
2015/6/20,244.53 ,245.83 ,240.63 ,245.21 ,3505477188 
2015/6/21,245.10 ,245.22 ,241.88 ,243.94 ,3488106467 
2015/6/22,243.97 ,247.92 ,243.78 ,246.99 ,3532599174 
2015/6/23,246.93 ,247.30 ,243.13 ,244.30 ,3494929113 
2015/6/24,244.28 ,244.34 ,240.51 ,240.51 ,3441763637 
2015/6/25,240.37 ,243.33 ,240.37 ,242.80 ,3475370256 
2015/6/26,242.60 ,243.75 ,241.55 ,243.59 ,3487699724 
2015/6/27,243.55 ,251.34 ,243.12 ,250.99 ,3594402691 
2015/6/28,250.96 ,251.17 ,247.43 ,249.01 ,3566939394 
2015/6/29,248.72 ,257.17 ,248.58 ,257.06 ,3683193712 
2015/6/30,257.04 ,267.87 ,255.95 ,263.07 ,3770229522 
2015/7/1,263.35 ,265.17 ,255.77 ,258.62 ,3707306173 
2015/7/2,258.55 ,261.63 ,254.12 ,255.41 ,3662295200 
2015/7/3,255.46 ,257.08 ,253.51 ,256.34 ,3676575981 
2015/7/4,256.49 ,261.46 ,254.20 ,260.89 ,3742827088 
2015/7/5,260.80 ,274.51 ,258.70 ,271.91 ,3901985539 
2015/7/6,271.11 ,277.42 ,267.60 ,269.03 ,3861831490 
2015/7/7,269.96 ,271.34 ,264.83 ,266.21 ,3822200106 
2015/7/8,265.98 ,272.97 ,264.39 ,270.79 ,3889020940 
2015/7/9,270.83 ,272.33 ,267.09 ,269.23 ,3867547719 
2015/7/10,269.16 ,294.59 ,268.80 ,284.89 ,4093705987 
2015/7/11,284.88 ,298.51 ,283.53 ,293.11 ,4212919911 
2015/7/12,293.14 ,314.39 ,292.51 ,310.87 ,4469117252 
2015/7/13,310.83 ,310.95 ,281.01 ,292.05 ,4199736520 
2015/7/14,292.03 ,296.15 ,286.64 ,287.46 ,4134767190 
2015/7/15,288.05 ,293.25 ,285.37 ,285.83 ,4112343300 
2015/7/16,286.04 ,291.18 ,275.24 ,278.09 ,4001916229 
2015/7/17,278.09 ,280.28 ,272.04 ,279.47 ,4022845730 
2015/7/18,279.33 ,282.53 ,274.08 ,274.90 ,3958065833 
2015/7/19,274.77 ,275.67 ,272.51 ,273.61 ,3940581988 
2015/7/20,273.50 ,278.98 ,272.96 ,278.98 ,4018965413 
2015/7/21,278.88 ,280.55 ,275.42 ,275.83 ,3974491489 
