name,group,year,value
London,Europe,1847,2196.139
London,Europe,1848,2237.426
London,Europe,1849,2278.713
London,Europe,1850,2320.0
London,Europe,1851,2362.236
London,Europe,1852,2440.51783333333
London,Europe,1853,2518.79966666667
London,Europe,1854,2597.0815
London,Europe,1855,2675.36333333333
London,Europe,1856,2753.64516666667
London,Europe,1857,2831.927
London,Europe,1858,2910.20883333333
London,Europe,1859,2988.4906666666693
London,Europe,1860,3066.7725
London,Europe,1861,3145.0543333333308
London,Europe,1862,3223.33616666667
London,Europe,1863,3301.618
London,Europe,1864,3379.89983333333
London,Europe,1865,3458.18166666667
London,Europe,1866,3536.4635
London,Europe,1867,3614.7453333333297
London,Europe,1868,3693.0271666666704
London,Europe,1869,3771.309
London,Europe,1870,3849.5908333333296
London,Europe,1871,3927.872666666671
London,Europe,1872,4006.1545
London,Europe,1873,4084.4363333333295
London,Europe,1874,4162.71816666667
London,Europe,1875,4241.0
London,Europe,1876,4330.56
London,Europe,1877,4420.12
London,Europe,1878,4509.68
London,Europe,1879,4599.24
London,Europe,1880,4688.8
London,Europe,1881,4778.36
London,Europe,1882,4867.92
London,Europe,1883,4957.48
London,Europe,1884,5047.04
London,Europe,1885,5136.6
London,Europe,1886,5226.16
London,Europe,1887,5315.72
London,Europe,1888,5405.28
London,Europe,1889,5494.84
London,Europe,1890,5584.4
London,Europe,1891,5673.96
London,Europe,1892,5763.52
London,Europe,1893,5853.08
London,Europe,1894,5942.64
London,Europe,1895,6032.2
London,Europe,1896,6121.76
London,Europe,1897,6211.32
London,Europe,1898,6300.88
London,Europe,1899,6390.44
London,Europe,1900,6480.0
London,Europe,1901,6547.071428571429
London,Europe,1902,6614.142857142861
London,Europe,1903,6681.21428571429
London,Europe,1904,6748.28571428571
London,Europe,1905,6815.3571428571395
London,Europe,1906,6882.428571428571
London,Europe,1907,6949.5
London,Europe,1908,7016.571428571429
London,Europe,1909,7083.642857142859
London,Europe,1910,7150.714285714291
London,Europe,1911,7217.785714285709
London,Europe,1912,7284.857142857141
London,Europe,1913,7351.928571428571
London,Europe,1914,7419.0
London,Europe,1915,7448.3636363636415
London,Europe,1916,7477.72727272727
London,Europe,1917,7507.090909090909
London,Europe,1918,7536.45454545455
London,Europe,1919,7565.81818181818
London,Europe,1920,7595.18181818182
London,Europe,1921,7624.54545454545
London,Europe,1922,7653.909090909091
London,Europe,1923,7683.27272727273
London,Europe,1924,7712.6363636363585
London,Europe,1925,7742.0
London,Europe,1926,7786.72
London,Europe,1927,7831.44
London,Europe,1928,7876.16
London,Europe,1929,7920.88
London,Europe,1930,7965.6
London,Europe,1931,8010.32
London,Europe,1932,8055.04
London,Europe,1933,8099.76
London,Europe,1934,8144.48
London,Europe,1935,8189.2
London,Europe,1936,8233.92
London,Europe,1937,8278.64
London,Europe,1938,8323.36
London,Europe,1939,8368.08
London,Europe,1940,8412.8
London,Europe,1941,8457.52
London,Europe,1942,8502.24
London,Europe,1943,8546.96
London,Europe,1944,8591.68
London,Europe,1945,8636.4
London,Europe,1946,8681.12
London,Europe,1947,8725.84
London,Europe,1948,8770.56
London,Europe,1949,8815.28
London,Europe,1950,8860.0
London,Europe,1951,8743.6
London,Europe,1952,8627.2
London,Europe,1953,8510.8
London,Europe,1954,8394.4
London,Europe,1955,8278.0
London,Europe,1956,8261.6
London,Europe,1957,8245.2
London,Europe,1958,8228.8
London,Europe,1959,8212.4
London,Europe,1960,8196.0
London,Europe,1961,8130.6
London,Europe,1962,8065.2
London,Europe,1963,7999.8
London,Europe,1964,7934.4
London,Europe,1965,7869.0
London,Europe,1966,7855.0666
London,Europe,1967,7841.1332
London,Europe,1968,7827.1998
London,Europe,1969,7813.2664
London,Europe,1970,7799.333
London,Europe,1971,7785.3998
London,Europe,1972,7771.4666
London,Europe,1973,7757.5334
London,Europe,1974,7743.6002
London,Europe,1975,7729.666999999998
Los Angeles,North America,1938,2654.48
Los Angeles,North America,1939,2770.44
Los Angeles,North America,1940,2886.4
Los Angeles,North America,1941,3002.36
Los Angeles,North America,1942,3118.32
Los Angeles,North America,1943,3234.28
Los Angeles,North America,1944,3350.24
Los Angeles,North America,1945,3466.2
Los Angeles,North America,1946,3582.16
Los Angeles,North America,1947,3698.12
Los Angeles,North America,1948,3814.08
Los Angeles,North America,1949,3930.04
Los Angeles,North America,1950,4046.0
Los Angeles,North America,1951,4267.6
Los Angeles,North America,1952,4489.2
Los Angeles,North America,1953,4710.8
Los Angeles,North America,1954,4932.4
Los Angeles,North America,1955,5154.0
Los Angeles,North America,1956,5429.2
Los Angeles,North America,1957,5704.4
Los Angeles,North America,1958,5979.6
Los Angeles,North America,1959,6254.8
Los Angeles,North America,1960,6530.0
Los Angeles,North America,1961,6705.6
Los Angeles,North America,1962,6881.2
Los Angeles,North America,1963,7056.8
Los Angeles,North America,1964,7232.4
Los Angeles,North America,1965,7408.0
Los Angeles,North America,1966,7668.8
Los Angeles,North America,1967,7929.6
Los Angeles,North America,1968,8190.4
Los Angeles,North America,1969,8451.2
Los Angeles,North America,1970,8712.0
Los Angeles,North America,1971,8754.8
Los Angeles,North America,1972,8797.6
Los Angeles,North America,1973,8840.4
Los Angeles,North America,1974,8883.2
Los Angeles,North America,1975,8926.0
Los Angeles,North America,1976,9043.2
Los Angeles,North America,1977,9160.4
Los Angeles,North America,1978,9277.6
Los Angeles,North America,1979,9394.8
Los Angeles,North America,1980,9512.0
Los Angeles,North America,1981,9645.8
Los Angeles,North America,1982,9779.6
Los Angeles,North America,1983,9913.4
Los Angeles,North America,1984,10047.2
Los Angeles,North America,1985,10181.0
Los Angeles,North America,1986,10321.4
Los Angeles,North America,1987,10461.8
Los Angeles,North America,1988,10602.2
Los Angeles,North America,1989,10742.6
Los Angeles,North America,1990,10883.0
Los Angeles,North America,1991,10974.2
Los Angeles,North America,1992,11065.4
Los Angeles,North America,1993,11156.6
Los Angeles,North America,1994,11247.8
Los Angeles,North America,1995,11339.0
Los Angeles,North America,1996,11430.8
Los Angeles,North America,1997,11522.6
Los Angeles,North America,1998,11614.4
Los Angeles,North America,1999,11706.2
Los Angeles,North America,2000,11798.0
Los Angeles,North America,2001,11834.0
Los Angeles,North America,2002,11870.0
Los Angeles,North America,2003,11906.0
Lucknow,India,1802,248.0
Lucknow,India,1803,252.0
Lucknow,India,1804,256.0
Lucknow,India,1805,260.0
Lucknow,India,1806,264.0
Lucknow,India,1807,268.0
Lucknow,India,1808,272.0
Lucknow,India,1809,276.0
Lucknow,India,1810,280.0
Lucknow,India,1811,284.0
Lucknow,India,1812,288.0
Lucknow,India,1813,292.0
Lucknow,India,1814,296.0
Lucknow,India,1815,300.0
Lucknow,India,1816,300.0
Lucknow,India,1817,300.0
Lucknow,India,1818,300.0
Lucknow,India,1819,300.0
Lucknow,India,1820,300.0
Lucknow,India,1821,300.0
Lucknow,India,1822,300.0
Lucknow,India,1823,300.0
Lucknow,India,1824,300.0
Manchester,Europe,1880,759.0
Manchester,Europe,1881,792.8
Manchester,Europe,1882,826.6
Manchester,Europe,1883,860.4
Manchester,Europe,1884,894.2
Manchester,Europe,1885,928.0
Manchester,Europe,1886,961.8
Manchester,Europe,1887,995.6
Manchester,Europe,1888,1029.4
Manchester,Europe,1889,1063.2
Manchester,Europe,1890,1097.0
Manchester,Europe,1891,1130.8
Manchester,Europe,1892,1164.6
Manchester,Europe,1893,1198.4
Manchester,Europe,1894,1232.2
Manchester,Europe,1895,1266.0
Manchester,Europe,1896,1299.8
Manchester,Europe,1897,1333.6
Manchester,Europe,1898,1367.4
Manchester,Europe,1899,1401.2
Manchester,Europe,1900,1435.0
Manchester,Europe,1901,1446.78571428571
Manchester,Europe,1902,1458.57142857143
Manchester,Europe,1903,1470.35714285714
Manchester,Europe,1904,1482.14285714286
Manchester,Europe,1905,1493.92857142857
Manchester,Europe,1906,1505.71428571429
Manchester,Europe,1907,1517.5
Manchester,Europe,1908,1529.28571428571
Manchester,Europe,1909,1541.07142857143
Manchester,Europe,1910,1552.85714285714
Manchester,Europe,1911,1564.64285714286
Manchester,Europe,1912,1576.42857142857
Manchester,Europe,1913,1588.21428571429
Manchester,Europe,1914,1600.0
Manchester,Europe,1915,1611.3636363636401
Manchester,Europe,1916,1622.7272727272698
Manchester,Europe,1917,1634.0909090909101
Manchester,Europe,1918,1645.4545454545498
Manchester,Europe,1919,1656.81818181818
Manchester,Europe,1920,1668.18181818182
Manchester,Europe,1921,1679.5454545454502
Manchester,Europe,1922,1690.9090909090899
Manchester,Europe,1923,1702.2727272727302
Mashhad,Middle East,1696,210.81481481481498
Mashhad,Middle East,1697,212.888888888889
Mashhad,Middle East,1698,214.962962962963
Mashhad,Middle East,1699,217.037037037037
Mashhad,Middle East,1700,219.111111111111
Mashhad,Middle East,1701,221.18518518518502
Mashhad,Middle East,1702,223.25925925925895
Mashhad,Middle East,1703,225.333333333333
Mashhad,Middle East,1704,227.407407407407
Mashhad,Middle East,1705,229.481481481481
Mashhad,Middle East,1706,231.555555555556
Mashhad,Middle East,1707,233.62962962963002
Mashhad,Middle East,1708,235.703703703704
Mashhad,Middle East,1709,237.77777777777803
Mashhad,Middle East,1711,241.925925925926
Mashhad,Middle East,1712,244.0
Mashhad,Middle East,1713,246.074074074074
Mashhad,Middle East,1714,248.148148148148
Mashhad,Middle East,1715,250.22222222222197
Mashhad,Middle East,1716,252.296296296296
Mashhad,Middle East,1717,254.37037037037004
Mashhad,Middle East,1718,256.444444444444
Mashhad,Middle East,1719,258.518518518519
Mashhad,Middle East,1720,260.592592592593
Mashhad,Middle East,1721,262.66666666666697
Mashhad,Middle East,1722,264.740740740741
Mashhad,Middle East,1723,266.814814814815
Mashhad,Middle East,1724,268.888888888889
Mashhad,Middle East,1725,270.962962962963
Mashhad,Middle East,1726,273.037037037037
Mashhad,Middle East,1727,275.111111111111
Mashhad,Middle East,1728,277.185185185185
Mashhad,Middle East,1729,279.259259259259
Mashhad,Middle East,1730,281.33333333333303
Mashhad,Middle East,1731,283.407407407407
Mashhad,Middle East,1732,285.481481481481
Mashhad,Middle East,1733,287.555555555556
Mashhad,Middle East,1734,289.62962962963
Mashhad,Middle East,1735,291.703703703704
Mashhad,Middle East,1736,293.777777777778
Mashhad,Middle East,1737,295.851851851852
Mashhad,Middle East,1738,297.92592592592604
Mashhad,Middle East,1739,300.0
Mashhad,Middle East,1740,293.75
Mashhad,Middle East,1741,287.5
Mashhad,Middle East,1742,281.25
Mashhad,Middle East,1743,275.0
Mashhad,Middle East,1744,268.75
Mashhad,Middle East,1745,262.5
Mashhad,Middle East,1746,256.25
Mashhad,Middle East,1747,250.0
Mashhad,Middle East,1748,233.333333333333
Mashhad,Middle East,1749,216.666666666667
Mexico City,Latin America,1952,3736.6
Mexico City,Latin America,1953,3922.4
Mexico City,Latin America,1954,4108.2
Mexico City,Latin America,1955,4294.0
Mexico City,Latin America,1956,4531.0
Mexico City,Latin America,1957,4768.0
Mexico City,Latin America,1958,5005.0
Mexico City,Latin America,1959,5242.0
Mexico City,Latin America,1960,5479.0
Mexico City,Latin America,1961,5777.0
Mexico City,Latin America,1962,6075.0
Mexico City,Latin America,1963,6373.0
Mexico City,Latin America,1964,6671.0
Mexico City,Latin America,1965,6969.0
Mexico City,Latin America,1966,7375.2
Mexico City,Latin America,1967,7781.4
Mexico City,Latin America,1968,8187.6
Mexico City,Latin America,1969,8593.8
Mexico City,Latin America,1970,9000.0
Mexico City,Latin America,1971,9460.0
Mexico City,Latin America,1972,9920.0
Mexico City,Latin America,1973,10380.0
Mexico City,Latin America,1974,10840.0
Mexico City,Latin America,1975,11300.0
Mexico City,Latin America,1976,11645.6
Mexico City,Latin America,1977,11991.2
Mexico City,Latin America,1978,12336.8
Mexico City,Latin America,1979,12682.4
Mexico City,Latin America,1980,13028.0
Mexico City,Latin America,1981,13278.0
Mexico City,Latin America,1982,13528.0
Mexico City,Latin America,1983,13778.0
Mexico City,Latin America,1984,14028.0
Mexico City,Latin America,1985,14278.0
Mexico City,Latin America,1986,14550.8
Mexico City,Latin America,1987,14823.6
Mexico City,Latin America,1988,15096.4
Mexico City,Latin America,1989,15369.2
Mexico City,Latin America,1990,15642.0
Mexico City,Latin America,1991,15917.0
Mexico City,Latin America,1992,16192.0
Mexico City,Latin America,1993,16467.0
Mexico City,Latin America,1994,16742.0
Mexico City,Latin America,1995,17017.0
Mexico City,Latin America,1996,17305.0
Mexico City,Latin America,1997,17593.0
Mexico City,Latin America,1998,17881.0
Mexico City,Latin America,1999,18169.0
Mexico City,Latin America,2000,18457.0
Mexico City,Latin America,2001,18620.8
Mexico City,Latin America,2002,18784.6
Mexico City,Latin America,2003,18948.4
Mexico City,Latin America,2004,19112.2
Mexico City,Latin America,2005,19276.0
Mexico City,Latin America,2006,19447.2
Mexico City,Latin America,2007,19618.4
Mexico City,Latin America,2008,19789.6
Mexico City,Latin America,2009,19960.8
Mexico City,Latin America,2010,20132.0
Mexico City,Latin America,2011,20305.4
Mexico City,Latin America,2012,20478.8
Mexico City,Latin America,2013,20652.2
Mexico City,Latin America,2014,20825.6
Mexico City,Latin America,2015,20999.0
Mexico City,Latin America,2016,21172.8
Mexico City,Latin America,2017,21346.6
Mexico City,Latin America,2018,21520.4
Mexico City,Latin America,2019,21694.2
Mexico City,Latin America,2020,21868.0
Moscow,Europe,1791,230.5
Moscow,Europe,1792,232.444444444444
Moscow,Europe,1793,234.388888888889
Moscow,Europe,1794,236.333333333333
Moscow,Europe,1795,238.27777777777803
Moscow,Europe,1796,240.22222222222197
Moscow,Europe,1797,242.166666666667
Moscow,Europe,1798,244.111111111111
Moscow,Europe,1799,246.055555555556
Moscow,Europe,1800,248.0
Moscow,Europe,1801,250.01672727272702
Moscow,Europe,1802,252.03345454545502
Moscow,Europe,1803,254.05018181818198
Moscow,Europe,1804,256.066909090909
Moscow,Europe,1899,1099.2
Moscow,Europe,1900,1120.0
Moscow,Europe,1901,1168.92857142857
Moscow,Europe,1902,1217.85714285714
Moscow,Europe,1903,1266.78571428571
Moscow,Europe,1904,1315.71428571429
Moscow,Europe,1905,1364.64285714286
Moscow,Europe,1906,1413.57142857143
Moscow,Europe,1907,1462.5
Moscow,Europe,1908,1511.42857142857
Moscow,Europe,1909,1560.35714285714
Moscow,Europe,1910,1609.28571428571
Moscow,Europe,1911,1658.21428571429
Moscow,Europe,1912,1707.14285714286
Moscow,Europe,1913,1756.07142857143
Moscow,Europe,1914,1805.0
Moscow,Europe,1915,1801.2727272727302
Moscow,Europe,1916,1797.5454545454502
Moscow,Europe,1917,1793.81818181818
Moscow,Europe,1918,1790.0909090909101
Moscow,Europe,1919,1786.36363636364
Moscow,Europe,1920,1782.63636363636
Moscow,Europe,1921,1778.9090909090899
Moscow,Europe,1922,1775.18181818182
Moscow,Europe,1923,1771.4545454545498
Moscow,Europe,1924,1767.7272727272698
Moscow,Europe,1925,1764.0
Moscow,Europe,1926,1907.68
Moscow,Europe,1927,2051.36
Moscow,Europe,1928,2195.04
Moscow,Europe,1929,2338.72
Moscow,Europe,1930,2482.4
Moscow,Europe,1931,2626.08
Moscow,Europe,1932,2769.76
Moscow,Europe,1933,2913.44
Moscow,Europe,1934,3057.12
Moscow,Europe,1935,3200.8
Moscow,Europe,1936,3344.48
Moscow,Europe,1937,3488.16
Moscow,Europe,1938,3631.84
Moscow,Europe,1939,3775.52
Moscow,Europe,1940,3919.2
Moscow,Europe,1941,4062.88
Moscow,Europe,1942,4206.56
Moscow,Europe,1943,4350.24
Moscow,Europe,1944,4493.92
Moscow,Europe,1945,4637.6
Moscow,Europe,1946,4781.28
Moscow,Europe,1947,4924.96
Moscow,Europe,1948,5068.64
Moscow,Europe,1949,5212.32
Moscow,Europe,1950,5356.0
Moscow,Europe,1951,5434.6
Moscow,Europe,1952,5513.2
Moscow,Europe,1953,5591.8
Moscow,Europe,1954,5670.4
Moscow,Europe,1955,5749.0
Moscow,Europe,1956,5833.2
Moscow,Europe,1957,5917.4
Moscow,Europe,1958,6001.6
Moscow,Europe,1959,6085.8
Moscow,Europe,1960,6170.0
Moscow,Europe,1961,6260.4
Moscow,Europe,1962,6350.8
Moscow,Europe,1963,6441.2
Moscow,Europe,1964,6531.6
Moscow,Europe,1965,6622.0
Moscow,Europe,1966,6718.8
Moscow,Europe,1967,6815.6
Moscow,Europe,1968,6912.4
Moscow,Europe,1969,7009.2
Moscow,Europe,1970,7106.0
Moscow,Europe,1976,7725.6
Moscow,Europe,1977,7828.2
Mumbai,India,1837,355.274304347826
Mumbai,India,1838,372.844695652174
Mumbai,India,1839,390.415086956522
Mumbai,India,1840,407.98547826087014
Mumbai,India,1841,425.555869565217
Mumbai,India,1842,443.126260869565
Mumbai,India,1843,460.696652173913
Mumbai,India,1844,478.267043478261
Mumbai,India,1845,495.837434782609
Mumbai,India,1846,513.407826086957
Mumbai,India,1847,530.978217391304
Mumbai,India,1848,548.548608695652
Mumbai,India,1849,566.119
Mumbai,India,1850,580.0
Mumbai,India,1851,596.897285714286
Mumbai,India,1852,613.794571428571
Mumbai,India,1853,630.691857142857
Mumbai,India,1854,647.589142857143
Mumbai,India,1855,664.486428571429
Mumbai,India,1856,681.3837142857141
Mumbai,India,1857,698.2810000000002
Mumbai,India,1858,715.1782857142862
Mumbai,India,1859,732.075571428571
Mumbai,India,1860,748.972857142857
Mumbai,India,1861,765.8701428571429
Mumbai,India,1862,782.767428571429
Mumbai,India,1863,799.664714285714
Mumbai,India,1864,816.562
Mumbai,India,1865,807.601818181818
Mumbai,India,1866,798.641636363636
Mumbai,India,1867,789.681454545455
Mumbai,India,1868,780.721272727273
Mumbai,India,1869,771.7610909090912
Mumbai,India,1870,762.8009090909088
Mumbai,India,1871,753.840727272727
Mumbai,India,1872,744.880545454545
Mumbai,India,1873,735.920363636364
Mumbai,India,1874,726.960181818182
Mumbai,India,1875,718.0
Mumbai,India,1876,720.48
Mumbai,India,1877,722.96
Mumbai,India,1878,725.44
Mumbai,India,1879,727.92
Mumbai,India,1978,8027.6
Mumbai,India,1979,8342.8
Mumbai,India,1980,8658.0
Mumbai,India,1981,9004.6
Mumbai,India,1982,9351.2
Mumbai,India,1983,9697.8
Mumbai,India,1984,10044.4
Mumbai,India,1985,10391.0
Mumbai,India,1986,10800.0
Mumbai,India,1987,11209.0
Mumbai,India,1988,11618.0
Mumbai,India,1989,12027.0
Mumbai,India,1990,12436.0
Mumbai,India,1991,12810.8
Mumbai,India,1992,13185.6
Mumbai,India,1993,13560.4
Mumbai,India,1994,13935.2
Mumbai,India,1995,14310.0
Mumbai,India,1996,14721.4
Mumbai,India,1997,15132.8
Mumbai,India,1998,15544.2
Mumbai,India,1999,15955.6
Mumbai,India,2000,16367.0
Mumbai,India,2001,16671.8
Mumbai,India,2002,16976.6
Mumbai,India,2003,17281.4
Mumbai,India,2004,17586.2
Mumbai,India,2005,17891.0
Mumbai,India,2006,18197.2
Mumbai,India,2007,18503.4
Mumbai,India,2008,18809.6
Mumbai,India,2009,19115.8
Mumbai,India,2010,19422.0
Mumbai,India,2011,19746.2
Mumbai,India,2012,20070.4
Mumbai,India,2013,20394.6
Mumbai,India,2014,20718.8
Mumbai,India,2015,21043.0
Mumbai,India,2016,21402.0
Mumbai,India,2017,21761.0
Mumbai,India,2018,22120.0
Mumbai,India,2019,22479.0
Mumbai,India,2020,22838.0
Nanjing,Asia,1500,147.0
Nanjing,Asia,1501,147.000866666667
Nanjing,Asia,1502,147.001733333333
Nanjing,Asia,1503,147.0026
Nanjing,Asia,1504,147.003466666667
Nanjing,Asia,1505,147.004333333333
Nanjing,Asia,1506,147.0052
Nanjing,Asia,1507,147.006066666667
Nanjing,Asia,1508,147.006933333333
Nanjing,Asia,1509,147.0078
Nanjing,Asia,1510,147.008666666667
Nanjing,Asia,1511,147.009533333333
Nanjing,Asia,1512,147.0104
Nanjing,Asia,1513,147.011266666667
Nanjing,Asia,1514,147.012133333333
Nanjing,Asia,1515,147.013
Nanjing,Asia,1516,148.012628571429
Nanjing,Asia,1517,149.012257142857
Nanjing,Asia,1518,150.011885714286
Nanjing,Asia,1519,151.011514285714
Nanjing,Asia,1520,152.011142857143
Nanjing,Asia,1521,153.010771428571
Nanjing,Asia,1522,154.0104
Nanjing,Asia,1523,155.01002857142902
Nanjing,Asia,1524,156.009657142857
Nanjing,Asia,1525,157.009285714286
Nanjing,Asia,1526,158.00891428571398
Nanjing,Asia,1527,159.008542857143
Nanjing,Asia,1528,160.008171428571
Nanjing,Asia,1529,161.0078
Nanjing,Asia,1530,162.00742857142902
Nanjing,Asia,1531,163.007057142857
Nanjing,Asia,1532,164.006685714286
Nanjing,Asia,1533,165.00631428571398
Nanjing,Asia,1534,166.005942857143
Nanjing,Asia,1535,167.005571428571
Nanjing,Asia,1536,168.0052
Nanjing,Asia,1537,169.00482857142902
Nanjing,Asia,1538,170.004457142857
Nanjing,Asia,1539,171.004085714286
Nanjing,Asia,1540,172.00371428571395
Nanjing,Asia,1541,173.003342857143
Nanjing,Asia,1542,174.00297142857102
Nanjing,Asia,1543,175.0026
Nanjing,Asia,1544,176.002228571429
Nanjing,Asia,1545,177.001857142857
Nanjing,Asia,1546,178.001485714286
Nanjing,Asia,1547,179.001114285714
Nanjing,Asia,1548,180.000742857143
Nanjing,Asia,1549,181.00037142857101
Nanjing,Asia,1550,182.0
Nanjing,Asia,1551,182.24
Nanjing,Asia,1552,182.48
Nanjing,Asia,1553,182.72
Nanjing,Asia,1554,182.96
Nanjing,Asia,1555,183.2
Nanjing,Asia,1556,183.44
Nanjing,Asia,1557,183.68
Nanjing,Asia,1558,183.92
Nanjing,Asia,1559,184.16
Nanjing,Asia,1560,184.4
Nanjing,Asia,1561,184.64
Nanjing,Asia,1562,184.88
Nanjing,Asia,1563,185.12
Nanjing,Asia,1564,185.36
Nanjing,Asia,1565,185.6
Nanjing,Asia,1566,185.84
Nanjing,Asia,1567,186.08
Nanjing,Asia,1568,186.32
Nanjing,Asia,1569,186.56
Nanjing,Asia,1570,186.8
Nanjing,Asia,1571,187.04
Nanjing,Asia,1572,187.28
Nanjing,Asia,1573,187.52
Nanjing,Asia,1574,187.76
Nanjing,Asia,1575,188.0
Nanjing,Asia,1576,188.35294117647098
Nanjing,Asia,1577,188.70588235294102
Nanjing,Asia,1578,189.058823529412
Nanjing,Asia,1579,189.411764705882
Nanjing,Asia,1580,189.76470588235298
Nanjing,Asia,1581,190.11764705882402
Nanjing,Asia,1582,190.470588235294
Nanjing,Asia,1583,190.82352941176498
Nanjing,Asia,1584,191.17647058823502
Nanjing,Asia,1585,191.529411764706
Nanjing,Asia,1586,191.88235294117598
Nanjing,Asia,1587,192.23529411764702
Nanjing,Asia,1588,192.588235294118
Nanjing,Asia,1589,192.941176470588
Nanjing,Asia,1590,193.29411764705898
Nanjing,Asia,1591,193.64705882352902
Nanjing,Asia,1592,194.0
Nanjing,Asia,1593,194.0
Nanjing,Asia,1594,194.0
Nanjing,Asia,1595,194.0
Nanjing,Asia,1596,194.0
Nanjing,Asia,1597,194.0
Nanjing,Asia,1598,194.0
Nanjing,Asia,1599,194.0
Nanjing,Asia,1600,194.0
Nanjing,Asia,1601,193.68
Naples,Europe,1509,132.313468085106
Naples,Europe,1510,134.34829787234
Naples,Europe,1511,136.383127659574
Naples,Europe,1512,138.417957446809
Naples,Europe,1513,140.452787234043
Naples,Europe,1514,142.487617021277
Naples,Europe,1515,144.522446808511
Naples,Europe,1516,146.55727659574498
Naples,Europe,1517,148.59210638297898
Naples,Europe,1518,150.62693617021299
Naples,Europe,1519,152.661765957447
Naples,Europe,1520,154.696595744681
Naples,Europe,1521,156.731425531915
Naples,Europe,1522,158.766255319149
Naples,Europe,1523,160.801085106383
Naples,Europe,1524,162.835914893617
Naples,Europe,1525,164.870744680851
Naples,Europe,1526,166.905574468085
Naples,Europe,1527,168.940404255319
Naples,Europe,1528,170.975234042553
Naples,Europe,1529,173.010063829787
Naples,Europe,1530,175.044893617021
Naples,Europe,1531,177.079723404255
Naples,Europe,1532,179.114553191489
Naples,Europe,1533,181.149382978723
Naples,Europe,1534,183.184212765957
Naples,Europe,1535,185.219042553191
Naples,Europe,1536,187.253872340426
Naples,Europe,1537,189.28870212766003
Naples,Europe,1538,191.32353191489398
Naples,Europe,1539,193.35836170212798
Naples,Europe,1540,195.39319148936198
Naples,Europe,1541,197.42802127659598
Naples,Europe,1542,199.46285106383
Naples,Europe,1543,201.497680851064
Naples,Europe,1544,203.532510638298
Naples,Europe,1545,205.567340425532
Naples,Europe,1546,207.602170212766
Naples,Europe,1547,209.637
Naples,Europe,1548,209.42466666666698
Naples,Europe,1549,209.21233333333302
Naples,Europe,1550,209.0
Naples,Europe,1551,208.666666666667
Naples,Europe,1552,208.333333333333
Naples,Europe,1553,208.0
Naples,Europe,1554,208.31818181818198
Naples,Europe,1555,208.636363636364
Naples,Europe,1556,208.95454545454498
Naples,Europe,1557,209.27272727272702
Naples,Europe,1558,209.590909090909
Naples,Europe,1559,209.909090909091
Naples,Europe,1560,210.22727272727298
Naples,Europe,1561,210.54545454545502
Naples,Europe,1562,210.863636363636
Naples,Europe,1563,211.18181818181802
Naples,Europe,1564,211.5
Naples,Europe,1565,211.81818181818198
Naples,Europe,1566,212.136363636364
Naples,Europe,1567,212.45454545454498
Naples,Europe,1568,212.77272727272702
Naples,Europe,1569,213.090909090909
Naples,Europe,1570,213.409090909091
Naples,Europe,1571,213.72727272727298
Naples,Europe,1572,214.04545454545502
Naples,Europe,1573,214.363636363636
Naples,Europe,1574,214.68181818181802
Naples,Europe,1575,215.0
Naples,Europe,1576,215.3644
Naples,Europe,1577,215.7288
Naples,Europe,1578,216.0932
Naples,Europe,1579,216.4576
Naples,Europe,1580,216.822
Naples,Europe,1581,217.1864
Naples,Europe,1582,217.5508
Naples,Europe,1583,217.9152
Naples,Europe,1584,218.2796
Naples,Europe,1585,218.644
Naples,Europe,1586,219.0084
Naples,Europe,1587,219.3728
Naples,Europe,1588,219.7372
Naples,Europe,1589,220.1016
Naples,Europe,1590,220.466
Naples,Europe,1591,220.8304
Naples,Europe,1592,221.1948
Naples,Europe,1593,221.5592
Naples,Europe,1594,221.9236
Naples,Europe,1595,222.288
Naples,Europe,1596,222.6524
Naples,Europe,1597,223.0168
Naples,Europe,1598,223.3812
Naples,Europe,1599,223.7456
Naples,Europe,1600,224.11
Naples,Europe,1601,224.9278
Naples,Europe,1602,225.7456
Naples,Europe,1603,226.5634
Naples,Europe,1604,227.3812
Naples,Europe,1605,228.199
Naples,Europe,1606,229.0168
Naples,Europe,1607,229.8346
Naples,Europe,1608,230.6524
Naples,Europe,1609,231.4702
Naples,Europe,1610,232.288
Naples,Europe,1611,233.1058
Naples,Europe,1612,233.9236
Naples,Europe,1613,234.7414
Naples,Europe,1614,235.5592
Naples,Europe,1615,236.377
Naples,Europe,1616,237.1948
Naples,Europe,1617,238.0126
Naples,Europe,1618,238.8304
Naples,Europe,1619,239.6482
Naples,Europe,1620,240.466
Naples,Europe,1621,241.2838
Naples,Europe,1622,242.1016
Naples,Europe,1623,242.9194
Naples,Europe,1624,243.7372
Naples,Europe,1625,244.555
Naples,Europe,1626,245.3728
Naples,Europe,1627,246.1906
Naples,Europe,1628,247.0084
Naples,Europe,1644,260.0932
Naples,Europe,1645,260.911
Naples,Europe,1646,261.7288
Naples,Europe,1647,262.5466
Naples,Europe,1648,263.3644
Naples,Europe,1649,264.1822
Naples,Europe,1650,265.0
Naples,Europe,1651,262.941026315789
Naples,Europe,1652,260.88205263157903
Naples,Europe,1653,258.823078947368
Naples,Europe,1654,256.764105263158
Naples,Europe,1655,254.705131578947
Naples,Europe,1656,252.646157894737
Naples,Europe,1657,250.587184210526
Naples,Europe,1658,248.528210526316
Naples,Europe,1659,246.46923684210495
